X,Y
53.41968441,1.205243035
53.40900034,1.012149559
53.39179001,0.969689338
53.38165684,0.989287169
53.36127322,1.006804886
53.34429917,1.034696271
53.32045666,1.063109759
53.29656527,1.107066209
53.27939577,1.179132263
53.2517069,1.270386958
53.23721156,1.408860619
53.21200799,1.537479658
53.19337807,1.658620061
53.17147277,1.741572497
53.14256861,1.814818799
53.12694133,1.913193476
53.10361836,2.03416658
53.07813376,2.227506866
53.05858499,2.544332588
53.03199107,2.989020472
53.00169828,3.57111136
52.94427142,4.246945524
52.86141398,4.987355901
52.75527958,5.73452036
52.65056073,6.463581236
52.53884709,7.127937793
52.44047827,7.710215936
52.35003745,8.189148249
52.27521942,8.560030198
52.22015795,8.83794118
52.16910546,9.032462085
52.13154001,9.188492233
52.10444863,9.350257692
52.05990557,9.540369989
52.00489555,9.807462218
51.93041234,10.17162451
51.83356374,10.63646478
51.70971921,11.19037691
51.56450164,11.81212052
51.40605502,12.47340455
51.23816168,13.13541982
51.07087918,13.75924295
50.91399341,14.31434366
50.77035137,14.78365985
50.65460017,15.17098185
50.5570153,15.47170794
50.48474774,15.71179851
50.42104661,15.90551548
50.36290293,16.07868914
50.30228646,16.2575184
50.22648009,16.46738542
50.1350174,16.73597869
50.01457126,17.07283417
49.8717771,17.49388675
49.69849146,17.97660218
49.50196969,18.50792413
49.29601251,19.07147991
49.08065442,19.64021173
48.85807182,20.18436984
48.65198021,20.69513957
48.45948047,21.14841984
48.3016723,21.54499719
48.15979365,21.86463851
48.04390446,22.12152446
47.95022949,22.32650594
47.86979843,22.50066193
47.79613858,22.6694221
47.71613233,22.85011467
47.61676243,23.06960981
47.50168076,23.35041816
47.34351196,23.68368671
47.15728648,24.08730248
46.93108252,24.54019798
46.67660159,25.0360281
46.40574008,25.54955832
46.13185559,26.06486115
45.87227331,26.54223753
45.63026783,26.96930099
45.42386472,27.34610738
45.2398946,27.66114455
45.09166325,27.93118715
44.96675012,28.1603512
44.85662754,28.36355299
44.75630377,28.558243
44.64631526,28.75766219
44.53389577,28.99395921
44.38945716,29.25974042
44.2274693,29.58328974
44.0281017,29.94960688
43.79355227,30.34472925
43.55928115,30.79070716
43.29377539,31.23966869
43.02566634,31.69176222
42.75125251,32.11976813
42.50813875,32.53821789
42.27881002,32.91618493
42.06303009,33.24000055
41.87457763,33.52495017
41.70340941,33.76196916
41.54214279,33.96137698
41.39732996,34.14633605
41.26036944,34.33526241
41.11449864,34.54076487
40.94580797,34.77143916
40.75357671,35.03469394
40.52424439,35.33030607
40.27179152,35.67002919
39.99304086,36.03400356
39.68406931,36.41082069
39.3682845,36.80249736
39.04126341,37.17796953
38.73074381,37.54350699
38.44320387,37.87948657
38.17678836,38.18225686
37.94706618,38.45809277
37.72919962,38.69196964
37.55075352,38.91202324
37.37266552,39.10290272
37.2034903,39.29686957
37.01707765,39.47875142
36.8095471,39.67182289
36.61374483,39.91756723
36.37970055,40.17578789
36.12190203,40.4649434
35.824194,40.75954605
35.51839026,41.06938322
35.19211978,41.37911642
34.85271507,41.68216458
34.51488604,41.9787856
34.1817093,42.26052835
33.86487198,42.52472611
33.56067916,42.76888564
33.28280138,42.99526644
