X,Y
68.56431143,16.43824402
68.54344016,16.15881151
68.50836881,15.96304766
68.48444997,15.94237836
68.45047255,15.94253357
68.42678227,15.96194791
68.38940991,15.97545301
68.34861164,15.99903582
68.32144752,16.05552376
68.28046292,16.11837325
68.25287242,16.22435303
68.2077754,16.32468326
68.17948443,16.4294329
68.13060209,16.48870953
68.08504576,16.54117927
68.04956998,16.60390741
68.00329711,16.67845681
67.96902646,16.83947513
67.91051981,17.1009916
67.84894908,17.50405248
67.79099215,18.05877114
67.70573343,18.71873432
67.62561862,19.47655612
67.51432739,20.2412417
67.40394518,20.98454389
67.26940686,21.63949576
67.1543455,22.21915596
67.02955811,22.67749229
66.91979952,23.02770658
66.83939373,23.29635846
66.75303099,23.46726937
66.68443893,23.59662198
66.60040113,23.69546736
66.50835421,23.8150076
66.42537084,24.0170139
66.30114514,24.2842328
66.1746605,24.6804909
65.99644502,25.15133289
65.82114287,25.73598027
65.61000979,26.3501233
65.40148994,26.98464946
65.20992859,27.61568661
65.02621478,28.18371444
64.88893029,28.68427848
64.78535239,29.09548522
64.6994725,29.40519054
64.63480721,29.6375714
64.59189018,29.82404318
64.55250097,29.9822744
64.51597606,30.15853335
64.46347194,30.36944428
64.38670618,30.65333306
64.28696708,31.02985667
64.14765347,31.48780276
63.98081877,32.02462066
63.78993713,32.59759215
63.59012768,33.18733486
63.38489413,33.75891278
63.18805141,34.29117674
63.01020916,34.76186626
62.85253716,35.16143385
62.73032738,35.49290356
62.63654616,35.76508207
62.55656669,35.99137214
62.4852533,36.20685394
62.40323512,36.42183137
62.31899753,36.67194959
62.21604251,36.95938097
62.1136459,37.31626292
62.00227522,37.73899166
61.85327502,38.1896144
61.71305705,38.69582753
61.53285858,39.18938069
61.37956,39.71078426
61.20393916,40.19521741
61.08259549,40.68739182
60.98576322,41.13762806
60.88716589,41.50019456
60.84672391,41.85129307
60.79502759,42.13518006
60.78790349,42.42427113
60.76877433,42.68596961
60.72248147,42.92751971
60.690931,43.21556996
60.60456652,43.5189244
60.50999596,43.91263274
60.34236143,44.34639848
60.15512377,44.87314362
59.93211521,45.45295435
59.64739624,46.02741383
59.38552222,46.63119155
59.09634708,47.18664564
58.85549432,47.72912091
58.62395098,48.17738985
58.47093522,48.58641957
58.3697369,48.92334715
58.28039217,49.16396803
58.25848238,49.37917427
58.24335266,49.54610727
58.26851914,49.73902574
58.27098739,49.9368779
58.20897692,50.15310392
58.12439785,50.46480845
57.94657807,50.81935865
57.73099777,51.27480636
57.4299434,51.76411916
57.11419311,52.31962162
56.7770856,52.8879413
56.41775308,53.40456902
56.11796051,53.90368399
55.83764692,54.31785964
55.64906931,54.68682421
55.49823987,54.95823821
55.43525886,55.20067249
55.41422563,55.3930856
55.39653651,55.52694937
55.41469937,55.68625261
55.38099992,55.83533997
55.32206272,56.04942058
55.17609638,56.30659896
54.98343249,56.6598885
54.6953848,57.06571302
54.32744141,57.50586206
53.94174376,57.99891841
53.51329821,58.47462176
53.12758448,58.94790891
52.75948202,59.35332742
52.46553812,59.72165963
52.23934257,60.02371264
52.05647704,60.25085501
51.96090424,60.45586936
51.89909898,60.62099064
51.84339564,60.75021377
51.81142875,60.90311661
51.72718305,61.05360627
51.62066132,61.26890014
51.42685875,61.51306215
51.18493965,61.82667444
50.8517093,62.15012101
50.4793785,62.51402893
50.06186095,62.88564172
49.61181615,63.23174599
49.15473287,63.54648124
48.71389328,63.81524849
48.33191289,64.0459188
47.99951625,64.22969071
47.73298428,64.37481887
47.50471836,64.4777412
47.32108737,64.56307614
47.1422683,64.6226353
46.96385022,64.68127933
46.7677618,64.76077023
46.5200945,64.85902284
46.2237953,65.00053318
45.84956431,65.16838319
45.41970879,65.37473973
44.93416805,65.59101874
44.42165129,65.81594897
43.9163572,66.04632883
43.41990897,66.24519354
42.97071656,66.4353416
42.56694663,66.57818157
42.22783812,66.70673958
41.92692316,66.79452433
41.6657137,66.86198491
41.43915092,66.92715977
41.21533214,66.97511376
40.99479754,67.04056838
40.73214774,67.09912301
40.44720985,67.19089646
40.09574609,67.28526631
39.69405001,67.39368247
39.26564474,67.5390529
38.78002768,67.6699336
38.29924226,67.82289077
37.81113477,67.95485698
37.33187078,68.06946003
36.89444285,68.18788204
36.46954337,68.27492495
36.0959029,68.36402194
35.73268599,68.41945952
35.40172361,68.46655018
35.11018658,68.52619859
34.81082585,68.56421466
34.52364633,68.61044407
34.21222082,68.64484853
33.89789404,68.70089497
33.53998729,68.75037122
33.14283002,68.80024213
32.73478928,68.87687416
32.28083021,68.94119571
31.81592547,69.02215984
31.32090909,69.08967982
30.83260925,69.16837334
30.33474079,69.21966793
29.85711008,69.26231742
29.42376316,69.31246429
29.00466928,69.33571111
28.6468346,69.36848499
28.31241118,69.37402418
28.01063808,69.38796828
27.70175634,69.38558869
27.38297421,69.3836725
27.05485658,69.40207857
26.68251831,69.41025797
26.2795081,69.43722604
25.81873115,69.45461046
25.31053219,69.46767078
24.79512092,69.50095198
24.24820325,69.5143855
23.7238837,69.53946264
23.21340736,69.54322122
22.73757485,69.53188085
22.32852314,69.53712844
21.93954249,69.50822025
21.61086304,69.49456469
21.30084827,69.45951389
21.03273076,69.4385715
20.75152206,69.39923892
20.4755101,69.3767476
20.15170209,69.33778785
19.77920404,69.29988532
19.3677264,69.27956571
18.88303132,69.24142178
18.36304987,69.20064064
17.84522865,69.18000536
17.29725731,69.13092331
16.7755022,69.09771522
16.25164265,69.03964799
15.7780572,68.99513673
15.33747425,68.93460251
14.93714039,68.86594365
14.60154304,68.81733392
14.28594437,68.74832378
14.02130661,68.70331509
13.75115736,68.63432732
13.49095804,68.58438929
13.18733116,68.51797064
12.83506216,68.44384588
12.44917969,68.38450946
11.9941949,68.30140908
11.51314585,68.23143821
10.97913144,68.13682821
10.43648975,68.04883526
9.888028113,67.94306435
9.362862614,67.83541803
8.892236334,67.74559761
8.456422694,67.64247896
8.086465334,67.55806735
7.749210571,67.46511713
7.46222083,67.39018256
7.178096538,67.30023725
6.892940268,67.20903026
6.611376769,67.13142715
6.287174872,67.03081675
5.937338506,66.9377152
5.52683199,66.81967884
5.075559292,66.69062036
4.607021886,66.56530589
4.104437239,66.41789495
3.625601643,66.28224659
3.137484903,66.12469537
2.677090466,65.97273471
2.256942177,65.83781333
1.841783459,65.68858318
1.469265883,65.56067891
1.089437992,65.41356065
0.747888208,65.29227485
0.395383585,65.15123483
0.050735502,65.01302093
-0.284119532,64.8877964
-0.652995828,64.73584679
-1.010946412,64.60149737
-1.406143364,64.43647319
-1.792075833,64.28560463
-2.202069427,64.11470518
-2.613132889,63.94267378
-3.021056857,63.77526576
-3.448928012,63.58864643
-3.858228747,63.41633147
-4.283904559,63.22384088
-4.706541953,63.02504982
-5.099215294,62.84737377
-5.493139026,62.66006808
-5.856884925,62.49042955
-6.219812039,62.31061809
-6.556579986,62.1455051
-6.897167795,61.97071193
-7.236633824,61.79234743
-7.56005362,61.62844898
-7.899210649,61.44955174
-8.23869092,61.27360981
-8.598896616,61.07988319
-8.955277026,60.89406502
-9.333821847,60.6856836
-9.71552337,60.4726422
-10.08881238,60.26740438
-10.4785902,60.04210982
-10.85278819,59.8297915
-11.23675297,59.60256082
-11.61288527,59.37635608
-11.96792046,59.16480819
-12.33198816,58.9376843
-12.67543118,58.72529814
-13.02953152,58.49811466
-13.37649475,58.27370293
-13.70683981,58.06323623
-14.04858621,57.83889317
-14.38320433,57.61860809
-14.72122836,57.38946825
-15.05007565,57.1669788
-15.38885679,56.93148131
-15.72660388,56.69368085
-16.04792752,56.46841309
-16.37985783,56.2285867
-16.69905993,55.99878652
-17.02942729,55.75503232
-17.35237827,55.51636824
-17.68769421,55.26267658
-18.02602613,55.00341779
-18.34903757,54.75564076
-18.68407426,54.49199583
-18.99795325,54.24438451
-19.31501802,53.98874727
-19.63105637,53.73000215
-19.92582859,53.48790191
-20.21972858,53.24343328
-20.52139367,52.98711103
-20.81784078,52.73269646
-21.10097466,52.48860067
-21.4018416,52.22374587
-21.69828969,51.96041577
-21.98810114,51.70044918
-22.28460729,51.43041367
-22.57348404,51.16452421
-22.86718603,50.89020959
-23.16049449,50.61296764
-23.46061167,50.3252829
-23.75605532,50.03853295
-24.04425196,49.75527595
-24.34110272,49.4595516
-24.62463284,49.17334717
-24.91423176,48.87724995
-25.2016078,48.57956865
-25.47705399,48.2899883
-25.75745497,47.99189347
-26.01738254,47.71132167
-26.28096534,47.42376643
-26.53209399,47.14569796
-26.78830483,46.85922299
-27.04589925,46.56808264
-27.29517977,46.28131211
-27.55762265,45.97707546
-27.81362373,45.6745495
-28.08535808,45.35088847
-28.34430511,45.03529678
-28.61569308,44.70292316
-28.87910354,44.37505173
-29.12742354,44.06003073
-29.36859636,43.75100328
-29.59649185,43.45434538
-29.82254359,43.15865168
-30.03006193,42.88083721
-30.23821941,42.60127864
-30.43994408,42.32599569
-30.63442895,42.05476064
-30.84448541,41.76367716
-31.05364158,41.46713041
-31.28447642,41.141068
-31.51296643,40.80890187
-31.7460653,40.46290712
-31.98561376,40.10326226
-32.22244574,39.73804229
-32.46373621,39.36351676
-32.7090299,38.98039717
-32.93318284,38.61695611
-33.16227683,38.24843238
-33.36993604,37.90353144
-33.57478596,37.56322321
-33.7620088,37.24385689
-33.94393766,36.93213199
-34.11893811,36.62873298
-34.28130064,36.33880179
-34.45701464,36.03176759
-34.62491221,35.7261114
-34.79963482,35.40589984
-34.97126869,35.08020789
-35.15470778,34.73231914
-35.34315999,34.36820445
-35.52716371,33.99936406
-35.72271336,33.6104592
-35.90738321,33.22566171
-36.09790137,32.83263735
-36.2733229,32.45308901
-36.44500545,32.07904227
-36.61047348,31.71702563
-36.76043598,31.37595441
-36.90948913,31.04077453
-37.0457236,30.72148792
-37.18121766,30.40372969
-37.32124921,30.0795496
-37.45017369,29.76223977
-37.58145204,29.43270584
-37.71129742,29.09468296
-37.8545241,28.73056675
-37.99908281,28.35477534
-38.13368921,27.97983191
-38.27854144,27.58555943
-38.4129804,27.19953683
-38.54743426,26.81115105
-38.67025236,26.43539336
-38.79560392,26.05747102
-38.92224189,25.68215452
-39.03107221,25.32571373
-39.14935793,24.96162731
-39.25050123,24.61493882
-39.36266582,24.25555379
-39.45921836,23.90808083
-39.56455973,23.54660117
-39.66465699,23.18598884
-39.75641373,22.82807588
-39.85352261,22.45878132
-39.94256187,22.0901849
-40.0372576,21.70779678
-40.12306169,21.32889625
-40.2100924,20.94363098
-40.29806896,20.55321658
-40.38026466,20.16370292
-40.46305848,19.77068073
-40.53908731,19.38424138
-40.61165761,19.00220977
-40.68356696,18.6260558
-40.74903817,18.2565939
-40.81492969,17.88741686
-40.87463774,17.52417579
-40.9310954,17.16794044
-40.98135249,16.81931968
-41.03295186,16.46580486
-41.08578523,16.10822175
-41.1264716,15.75700743
-41.17574514,15.38838913
-41.21994846,15.01401247
-41.26237406,14.62964302
-41.30932524,14.2333404
-41.34364204,13.84140113
-41.37870868,13.44342478
-41.40424554,13.04887261
-41.43709804,12.64556646
-41.45675614,12.25486791
-41.48034683,11.8609253
-41.50112207,11.46978339
-41.51229667,11.08912153
-41.52763032,10.70527903
-41.53694814,10.3297625
-41.55059257,9.950693021
