X,Y
60.10930619,7.747499933
60.13258784,7.631965969
60.14635116,7.659553325
60.16362958,7.708966693
60.17750986,7.764367406
60.1982188,7.832743982
60.2154858,7.906698995
60.22587049,7.99181077
60.24297518,8.102987144
60.25642401,8.233648385
60.27287713,8.395133149
60.28216732,8.540776979
60.29810304,8.678943275
60.31062764,8.791191922
60.31618506,8.892508003
60.32832491,9.005978604
60.33634479,9.143425714
60.34221312,9.364287424
60.34047318,9.700688452
60.33821374,10.18692991
60.32786079,10.82472692
60.29902441,11.57997007
60.25360693,12.41037191
60.19027659,13.25383281
60.11788961,14.05779888
60.0469664,14.78348311
59.97437758,15.39332906
59.91512056,15.89153379
59.86876711,16.27670781
59.83892871,16.56675479
59.81650625,16.77848416
59.80233815,16.96002415
59.78523608,17.13200454
59.76270855,17.33210436
59.73150977,17.59911594
59.67094776,17.95175487
59.58818199,18.42660498
59.48178514,19.01418777
59.34748569,19.67847884
59.1978357,20.38811204
59.03293815,21.08387913
58.88026268,21.7444424
58.7344197,22.31675062
58.61421501,22.7912646
58.51523587,23.16305495
58.44482999,23.44504785
58.39573564,23.65187203
58.35467302,23.80080142
58.32181904,23.93622284
58.28191007,24.09300952
58.22479831,24.316621
58.13627031,24.63410843
58.01017569,25.05808651
57.85020143,25.58255452
57.65301385,26.16844208
57.44143905,26.79743906
57.20967783,27.41901916
56.98328712,28.01670153
56.77294077,28.55559571
56.58741065,29.02021116
56.43432001,29.39861719
56.31514875,29.69275812
56.23039956,29.90552025
56.17697718,30.05756448
56.13932619,30.16279524
56.10998112,30.26018835
56.05966324,30.38115911
55.97984881,30.57595094
55.84973527,30.87591213
55.66834914,31.29911321
55.42640765,31.81535257
55.14123948,32.40283498
54.83263958,33.02732559
54.52081221,33.6385531
54.22237051,34.20770685
53.95286778,34.70155736
53.7345232,35.11497354
53.56373784,35.4315858
53.43580899,35.65432064
53.35953386,35.80775134
53.31624826,35.90608594
53.29626775,35.97493373
53.27536289,36.03613433
53.23362302,36.13109944
53.14368195,36.31250113
52.97925285,36.60234595
52.73677441,37.01028248
52.41685888,37.52841038
52.03128797,38.11408987
51.61677334,38.73313135
51.20003623,39.33714815
50.81538122,39.88861953
50.4821645,40.35006861
50.21558126,40.70723656
50.02901349,40.963679
49.91952375,41.12693275
49.87754842,41.21132225
