X,Y
63.90906564,11.52402954
63.92516215,11.36075412
63.94224519,11.37540106
63.95616428,11.42302997
63.97012446,11.48129345
63.97724234,11.54007908
63.99121075,11.6224752
64.00512763,11.72409571
64.0120553,11.83850921
64.02552146,11.99084874
64.03172355,12.14616321
64.04447784,12.29236432
64.05030601,12.40800022
64.05604848,12.51218198
64.06841516,12.62565582
64.06663188,12.7426229
64.06687748,12.92189442
64.06377943,13.21482944
64.05133257,13.63880286
64.02933491,14.20487022
63.99049239,14.89629134
63.94313091,15.67887683
63.87411801,16.48963008
63.79820219,17.27948794
63.71389872,18.00537823
63.62396936,18.63602879
63.54381634,19.16863714
63.47738162,19.59831043
63.41966627,19.92381529
63.37723887,20.16600282
63.34379543,20.3466649
63.31095877,20.49596722
63.27941169,20.65828585
63.23159712,20.86443643
63.17085643,21.15917526
63.09187575,21.56231464
62.9954152,22.07758331
62.86811687,22.67422316
62.72811841,23.33166985
62.58419768,24.00400702
62.43980755,24.65906458
62.30046235,25.26266219
62.18381336,25.78928992
62.08652031,26.2291853
62.0034318,26.57764825
61.94239805,26.85912629
61.88798333,27.08442516
61.84790001,27.28891724
61.79648817,27.48410431
61.74575701,27.7174131
61.66696042,28.00666476
61.56836063,28.37839742
61.43714754,28.82450874
61.27411642,29.33616873
61.0933562,29.89367204
60.89851617,30.47042556
60.69185719,31.03409156
60.49419096,31.56910897
60.30921047,32.04590519
60.1446043,32.46208016
60.00187535,32.80692792
59.88554373,33.08520768
59.79534724,33.31166179
59.71749535,33.49694238
59.64739716,33.66328635
59.57282719,33.83793214
59.48287593,34.0442231
59.36120501,34.305207
59.21199412,34.64138591
59.03074214,35.04790131
58.80969095,35.50521812
58.56829572,36.01156816
58.31055265,36.53618755
58.04944964,37.05348205
57.79669453,37.54273466
57.56966722,37.98463469
57.37555361,38.36055998
57.20968218,38.66346746
57.08667222,38.91751535
56.98997677,39.1158714
56.93440807,39.28993511
56.88836178,39.43829163
56.83557438,39.57891057
56.78069196,39.75808234
56.68245277,39.97914545
56.55318716,40.28289882
56.36085139,40.65527106
56.12297736,41.11727199
55.83586898,41.64382675
55.49669442,42.19236318
55.1541205,42.76515432
54.80199423,43.31264503
54.47277752,43.82412105
54.18408426,44.27893255
53.92808063,44.65152789
53.73623222,44.95972257
53.58697068,45.18734345
53.49386643,45.35807462
53.43350059,45.47940853
53.4000332,45.58224802
53.36241819,45.67463855
53.310924,45.80668872
53.2151389,45.999836
53.04397522,46.25997495
52.80682568,46.61804652
52.48134597,47.0439374
52.10411056,47.54218404
51.68977212,48.07041241
51.25514782,48.57952518
50.86128118,49.06853611
50.49314071,49.4857808
50.20070473,49.84580247
49.97957793,50.13602083
49.81043034,50.33765303
49.71616345,50.5048334
49.64547969,50.62791518
49.60605632,50.733667
49.56171105,50.83044404
49.50792094,50.96288192
49.3985546,51.13457467
49.20363654,51.35946214
48.94800848,51.67155659
48.59644015,52.03432205
48.19481555,52.46105453
47.75951438,52.91473882
47.30585686,53.34873918
46.87748436,53.75819303
46.48751182,54.11540458
46.16049341,54.42787576
45.88446268,54.67700058
45.68232929,54.88364862
45.53803165,55.03771887
45.43365029,55.15414311
45.35307175,55.26390256
45.26250389,55.36876257
45.14392916,55.49422781
44.98692598,55.65956948
44.75505129,55.8550667
44.45050152,56.09519076
44.07409604,56.37119138
43.64296884,56.68600494
43.17142249,57.01016654
42.68851055,57.33433853
42.21988073,57.63590261
41.78914176,57.90643932
41.40989834,58.14470439
41.09143754,58.34130034
40.83433883,58.49223966
40.64122474,58.60842639
40.48780583,58.69447141
40.35099843,58.77003852
40.20855491,58.85379938
40.03543442,58.95478457
39.80554346,59.08751353
39.51269567,59.25434444
39.15013792,59.45743932
38.72721744,59.68431254
38.25920667,59.93014308
37.77031995,60.18595529
37.2775278,60.43206069
36.80490467,60.66183418
36.37875816,60.86857331
36.00731951,61.03986998
35.69477613,61.18549923
35.43929268,61.29770398
35.23287565,61.3911867
35.05108864,61.47262282
34.86893993,61.5484584
34.67117239,61.63522551
34.43585952,61.73719735
34.14243094,61.86243614
33.78664967,62.00661776
33.37748747,62.16942311
32.92090398,62.34697542
32.43669125,62.52549193
31.94605059,62.70572546
31.46403553,62.87267953
31.01124552,63.02421707
30.60659893,63.15483033
30.25286421,63.2649317
29.94980796,63.34673569
29.69315606,63.42082217
29.46232131,63.48086491
29.24562563,63.53542659
29.02348112,63.5951936
28.76954252,63.65463978
28.47132837,63.72593202
28.12143317,63.81479764
27.71428439,63.91284074
27.27218669,64.02137631
26.80177755,64.13332878
26.3182202,64.24837936
25.83424989,64.35027019
25.37217443,64.44669662
24.94687124,64.52652892
24.56183577,64.59837287
24.2226591,64.65779621
23.92390755,64.69860889
23.66498805,64.73813581
23.41826706,64.76589565
23.17375895,64.79217118
22.91538398,64.82804579
22.61572005,64.86197581
22.2724368,64.90579613
21.8696704,64.95321722
21.41976432,65.00104438
20.94637651,65.06039969
20.44672175,65.10743634
19.94721496,65.15763956
19.44557046,65.1958186
18.98016696,65.22933825
18.54193173,65.24492836
18.14857595,65.25306096
17.80949608,65.26131663
17.49855527,65.25051709
17.23624718,65.24922923
16.98358105,65.23510299
16.72864991,65.21652627
16.46243607,65.2122918
16.15051752,65.2023387
15.79469929,65.20032872
15.37635753,65.19182089
14.91322302,65.18909781
14.40289419,65.17335405
13.87831874,65.16736252
13.33179819,65.14281264
12.80134111,65.1166186
12.31060437,65.0961842
11.86159221,65.0622374
11.4719722,65.03648232
11.13184704,64.99979908
10.83209649,64.95949935
10.57152226,64.92603551
10.31421601,64.88187006
10.06231317,64.84675985
9.773094043,64.79565021
9.446845841,64.75068216
9.059996725,64.69349266
8.625592719,64.63029588
8.15929659,64.57070317
7.649095989,64.49080591
7.137519582,64.41869641
6.614768334,64.3285591
6.128540205,64.25029839
5.665405576,64.16195166
5.237398685,64.07190783
4.874480618,64.00001131
4.539640251,63.92137742
4.245632514,63.85599517
3.955931975,63.77838489
3.672482452,63.70054753
3.385975639,63.63232046
3.056014,63.54095295
2.705018259,63.45522974
2.301545871,63.34909254
1.860649906,63.23007124
1.414647514,63.12029645
0.929080858,62.98491971
0.449256144,62.85737292
-0.029967991,62.71789392
-0.482689937,62.59117652
-0.922681408,62.45105789
-1.316534859,62.32973203
-1.693349755,62.20010913
-2.034195847,62.08043439
-2.340649814,61.97581493
-2.641473267,61.86135869
-2.923519805,61.76061158
-3.232596132,61.64082077
-3.563952386,61.51272123
-3.904951228,61.38923757
-4.291858815,61.2420217
-4.688032542,61.09831385
-5.126071301,60.92840731
-5.584300119,60.74794952
-6.033786382,60.5754138
-6.489158855,60.39006603
-6.929098907,60.21067119
-7.352045095,60.02958956
-7.757803671,59.8495983
-8.119546661,59.69219126
-8.468260775,59.53127205
-8.791542764,59.38250675
-9.102469213,59.23087017
-9.394173559,59.093454
-9.700047941,58.94037836
-10.00164617,58.79696792
-10.33000954,58.63203991
-10.67393747,58.4578365
-11.0207041,58.28720728
-11.39601069,58.09313694
-11.7659487,57.90749231
-12.15636996,57.70155746
-12.54726624,57.49195437
-12.92469238,57.29077329
-13.30067039,57.08361003
-13.65471296,56.88794969
-14.00856198,56.68615073
-14.358129,56.482158
-14.68887246,56.291823
-15.02583178,56.09068939
-15.35369745,55.89490539
-15.68720821,55.6902013
-16.01372467,55.48964021
-16.35040458,55.27741781
-16.6827981,55.06755613
-17.02689989,54.84353059
-17.37378072,54.61467884
-17.6997043,54.40100811
-18.0338235,54.17654936
-18.35454952,53.96128934
-18.69024615,53.72836772
-19.02481318,53.49303127
-19.35267677,53.26228298
-19.68649777,53.0219834
-20.0109049,52.78699903
-20.33858506,52.54440257
-20.65719014,52.30695887
-20.98283318,52.05832697
-21.30265728,51.81079103
-21.59655027,51.58311952
-21.8933174,51.34717225
-22.17214751,51.12543322
-22.46148556,50.89044743
-22.74045667,50.66297148
-23.02992158,50.42277108
-23.32762207,50.1721272
-23.62350555,49.92143267
-23.93821111,49.64969936
-24.24666453,49.38146269
-24.57327239,49.0916059
-24.89531046,48.80202004
-25.20488922,48.5198717
-25.50507548,48.24210801
-25.78581151,47.97923995
-26.05594043,47.72262017
-26.30990193,47.47857232
-26.55169485,47.24360326
-26.79803173,47.00130026
-27.03627106,46.76446333
-27.2831844,46.5161557
-27.53665156,46.25812398
-27.80525724,45.9812489
-28.08701423,45.68704646
-28.37054702,45.38643688
-28.6597556,45.07556046
-28.94877073,44.75995937
-29.24170968,44.43598213
-29.51985111,44.12260633
-29.80343492,43.80029336
-30.07496947,43.48691877
-30.33118986,43.18671475
-30.57757518,42.89427703
-30.81482595,42.60914648
-31.04310889,42.33147992
-31.26615006,42.05694449
-31.47819558,41.79117157
-31.69398049,41.51924437
-31.90531887,41.24773378
-32.1301908,40.9581675
-32.35941918,40.6579064
-32.58786358,40.3521686
-32.82968287,40.02612372
-33.07031589,39.69552735
-33.31363635,39.35747801
-33.54746321,39.02491295
-33.78113471,38.6889498
-34.00966851,38.35543524
-34.2349929,38.02342117
-34.45479627,37.69679638
-34.65538432,37.38974233
-34.85325387,37.08457268
-35.04168671,36.78822287
-35.23275258,36.48556171
-35.42493609,36.17903519
-35.60839948,35.87822027
-35.79936919,35.56262058
-35.98794205,35.24393658
-36.1844597,34.90886744
-36.38405307,34.56285381
-36.58190684,34.21137058
-36.78636584,33.84732925
-36.98306997,33.48546385
-37.18584799,33.11483441
-37.37201677,32.76039532
-37.55882953,32.40514719
-37.73869818,32.05786557
-37.90479129,31.72587171
-38.07062985,31.39633497
-38.22428201,31.07970878
-38.37851659,30.76059996
-38.53003814,30.43804072
-38.68881883,30.10210513
-38.84480386,29.76226717
-38.99657874,29.42149765
-39.15526979,29.06725572
-39.30784213,28.71129491
-39.45975361,28.34976482
-39.60896305,27.98759689
-39.75816123,27.62330291
-39.90454376,27.25880807
-40.05083751,26.89263702
-40.18669487,26.53547449
-40.31545984,26.18432728
-40.4506151,25.82633118
-40.57869224,25.47482597
-40.69609065,25.13405199
-40.81353411,24.7926263
-40.9287663,24.45049307
-41.04838406,24.10160904
-41.15316241,23.76220313
-41.26309023,23.41331896
-41.37481446,23.05798696
-41.47900064,22.7029211
-41.58450999,22.34258378
-41.68913181,21.97565603
-41.79565391,21.60068479
-41.90056638,21.22108687
-42.00064204,20.83908636
-42.10177794,20.45142296
-42.1959401,20.07013975
-42.29030062,19.68723408
-42.37756895,19.31198019
-42.46452419,18.93838023
-42.54451819,18.57291493
-42.62055369,18.21501755
-42.69707529,17.85648317
-42.76409228,17.50639044
-42.83927609,17.1444322
-42.90556265,16.78731685
-42.97024612,16.42497898
-43.03316631,16.0578245
-43.09064178,15.69049278
-43.15333635,15.30908061
-43.20751908,14.9264558
-43.26586026,14.53625052
-43.32146455,14.1457307
-43.36353856,13.77046759
-43.40876324,13.39909268
-43.45052576,13.03848605
-43.49263025,12.68322482
-43.5252013,12.34074358
-43.56225584,11.9941197
-43.59737821,11.64408694
-43.62728229,11.29039962
-43.65559637,10.92229034
-43.67840921,10.54808573
-43.69902173,10.16192239
-43.72052265,9.763253073
-43.73244262,9.362763083
-43.73800931,8.956642031
-43.74725621,8.54324053
-43.75675815,8.126821433
-43.7563413,7.723395739
-43.7598963,7.32257627
-43.75756983,6.94159255
-43.75628261,6.56584817
-43.74956369,6.206691103
-43.73748092,5.860041815
-43.73040588,5.514421352
-43.71760257,5.169890059
-43.70238891,4.822228534
-43.68436666,4.466968762
-43.66338127,4.104137473
-43.64283965,3.731973281
-43.61565827,3.35612351
-43.58881661,2.972628854
-43.55564887,2.590797922
-43.52010682,2.212109457
-43.48225383,1.836575611
-43.4453589,1.459165482
-43.40648129,1.086555354
-43.36194173,0.71974221
-43.31905945,0.354727169
-43.27354559,-0.011125785
-43.21833461,-0.372165606
-43.16677809,-0.743659258
-43.10525986,-1.111088763
-43.0476239,-1.486898808
-42.99127932,-1.863228081
-42.9232542,-2.223181366
-42.86068587,-2.584266069
-42.79017862,-2.932007869
-42.72157865,-3.279071927
-42.65107853,-3.624030941
-42.57928439,-3.96449044
-42.50432298,-4.308397923
-42.42259802,-4.652695558
-42.34180912,-5.017105465
-42.2518331,-5.389694594
-42.15615583,-5.772610665
-42.05588012,-6.161044677
-41.9606998,-6.55156933
-41.85903392,-6.938628179
-41.75304677,-7.315160969
-41.64898185,-7.690369488
-41.54477604,-8.056951147
-41.43982742,-8.417269867
-41.33110062,-8.767151583
-41.22188133,-9.11081597
-41.11364832,-9.457485718
-41.00011813,-9.798764408
-40.88559607,-10.14838685
-40.76741931,-10.50057818
-40.64417139,-10.8465351
-40.52123415,-11.19690027
-40.39234635,-11.54328389
-40.25735086,-11.88604429
-40.12498037,-12.2274736
