X,Y
66.16677912,13.96051424
66.15611568,13.7653756
66.14554269,13.68721784
66.12864045,13.71101869
66.11511266,13.73455869
66.0981588,13.76163197
66.08118142,13.79565873
66.06758684,13.8490577
66.05047035,13.9178516
66.03997696,14.01966314
66.02222128,14.14694586
66.01081672,14.2912918
65.99223379,14.4185684
65.9703095,14.50847457
65.95519811,14.59213081
65.93307905,14.66812588
65.91388288,14.76389586
65.88991049,14.90612931
65.86617253,15.15153716
65.82655217,15.51296267
65.77068187,16.01495934
65.70836361,16.65952786
65.62000742,17.3916466
65.53649996,18.19193599
65.42403659,18.96462373
65.29772022,19.68326822
65.19197486,20.337588
65.0888894,20.8849103
65.0067932,21.33122768
64.92715272,21.66247642
64.86715676,21.90858602
64.80927269,22.08714929
64.76316144,22.23937082
64.71000781,22.38264151
64.64971297,22.56244806
64.5787661,22.81711667
64.48086669,23.16146726
64.36962951,23.6189939
64.22346714,24.16016275
64.0518896,24.76555707
63.86831461,25.40357729
63.67514969,26.02616702
63.50918671,26.62709777
63.3738912,27.16873533
63.2608023,27.62816199
63.17159112,28.00793907
63.10507818,28.31835397
63.0458278,28.55586361
63.00386724,28.76320155
62.96220518,28.95285436
62.92076893,29.16784695
62.85906892,29.42856893
62.76559425,29.75347893
62.6518533,30.17159988
62.49803773,30.65398728
62.32198291,31.19623188
62.12440245,31.76589112
61.92385105,32.34873817
61.72487385,32.90892331
61.53545209,33.41755322
61.36702289,33.86315116
61.22044197,34.23695574
61.10965576,34.54500088
61.02377589,34.79294978
60.95518013,34.98893663
60.89746638,35.15931853
60.83615859,35.32530106
60.76977985,35.52235833
60.67697143,35.76303281
60.55611324,36.07006736
60.39794646,36.44902564
60.19810964,36.89418565
59.97356967,37.40803005
59.71700115,37.95037394
59.47218449,38.52502172
59.22395693,39.08182566
59.01231827,39.61753322
58.84034028,40.11110478
58.67734903,40.51660192
58.56503494,40.87731652
58.45458616,41.14955895
58.38899722,41.39115396
58.33139684,41.58245456
58.29785714,41.76080799
58.28772541,41.95425138
58.24037197,42.14390879
58.17976472,42.38828573
58.08541278,42.70045275
57.92081848,43.064665
57.73522418,43.53182911
57.48207003,44.03950343
57.22542352,44.62495181
56.91231386,45.19503514
56.61253397,45.79047253
56.29427287,46.31804747
56.03495863,46.82095985
55.81422872,47.25830565
55.62983742,47.61306487
55.52747072,47.93116964
55.44121001,48.15107309
55.42720688,48.35007873
55.43243835,48.52518425
55.40983172,48.67306463
55.38943016,48.87043219
55.3004379,49.09609584
55.18073266,49.41571445
54.99531887,49.80830472
54.71710337,50.23542983
54.41399475,50.73339475
54.05458791,51.23329792
53.71275325,51.74653057
53.3592589,52.21308665
53.07715796,52.64648031
52.84443085,53.01707021
52.65062843,53.30394839
52.52802701,53.55904748
52.4305965,53.74097127
52.38936223,53.91487927
52.36603645,54.07776839
