X,Y
56.99374226,4.888562745
57.00373197,4.632958572
57.01311951,4.474703874
57.01997653,4.483998361
57.02360479,4.51973074
57.03068858,4.569108878
57.03435544,4.623656406
57.04143467,4.694713033
57.04504653,4.781164753
57.05194048,4.892306089
57.05510262,5.036430057
57.061227,5.197061532
57.0635734,5.343635847
57.06925387,5.466633078
57.07149228,5.568211764
57.07355819,5.668970097
57.07174637,5.782664142
57.07523793,5.968216305
57.06845998,6.259770827
57.05894642,6.692060373
57.03957573,7.268475406
57.00660526,7.971601738
56.95831686,8.755355992
56.8919767,9.567827405
56.81949174,10.35288817
56.74358461,11.06686126
56.67396114,11.68739621
56.60571441,12.19079616
56.55296769,12.58325329
56.51692748,12.8740078
56.48562482,13.07486778
56.46737463,13.21441473
56.45060693,13.31818778
56.4319011,13.43241995
56.40437555,13.62142848
56.35675069,13.9223603
56.28244461,14.36021708
56.17338668,14.93694175
56.03654865,15.63476161
55.87717513,16.40787271
55.70027253,17.20345184
55.51537664,17.96295547
55.34015911,18.64260311
55.18724453,19.20964366
55.06838507,19.65275088
54.98132459,19.96168297
54.93124726,20.15727761
54.90570216,20.25577627
54.89319225,20.31121189
54.87588349,20.36751057
54.85524682,20.43433984
54.81711942,20.55698329
54.73963417,20.78882058
54.62044061,21.17343941
54.44946785,21.70250038
54.2376474,22.35655213
53.98150952,23.07988678
53.70736483,23.83099576
53.42895008,24.56028772
53.16895949,25.21586625
52.95139024,25.77257581
52.77319322,26.20206238
52.64805234,26.50429594
52.57526623,26.6870095
52.55054975,26.76307474
52.53510406,26.81864263
52.51653536,26.88087804
52.50269154,26.94353206
52.47300912,27.02946938
52.40640797,27.19432013
52.28144288,27.48133584
52.08681005,27.89783586
51.83748134,28.43588459
51.53297301,29.05667196
51.19514736,29.73050097
50.83610099,30.41087952
50.49132488,31.05301054
50.1864505,31.61672168
49.9275724,32.07086553
49.74053779,32.41583005
49.61483617,32.64739075
49.5546183,32.78032619
49.54020712,32.83915355
49.53008186,32.89101293
49.52182576,32.9486995
49.49805816,33.00441979
49.45508935,33.11710253
49.34888895,33.32017531
49.15903977,33.65133697
48.88708518,34.1108321
48.52860196,34.67162388
48.12880321,35.31009664
47.68789895,35.95462945
47.25860077,36.57216777
46.87925513,37.12258585
46.55406264,37.56680625
46.31118451,37.91385603
46.1481955,38.14867388
46.06887794,38.29308304
46.04498971,38.35318299
46.03562369,38.41055449
46.01783525,38.46296231
46.00136271,38.52129666
45.97357052,38.60860714
45.88166701,38.75099314
45.71152266,39.0018295
45.45005673,39.35811961
45.09686342,39.80022204
44.6761632,40.32382937
44.19698406,40.88444026
43.70974997,41.45962617
43.23337767,41.98714734
42.83004758,42.44101742
42.51037859,42.80217731
42.27576382,43.06732583
42.13155119,43.25511322
42.05146238,43.35952374
42.03506325,43.42235855
42.01838755,43.46525184
42.00958828,43.52064722
41.98286758,43.58645734
41.89761398,43.70129281
41.7272189,43.9027032
41.44889802,44.19614614
41.07371149,44.58670799
40.60038446,45.03754563
40.07084494,45.53242861
39.52464845,46.03437413
38.98613368,46.49779655
38.51412449,46.90220473
38.1271376,47.23719447
37.82898461,47.49786839
37.6214723,47.68017009
37.4962779,47.80476561
37.4318017,47.87716464
37.40277884,47.91685196
37.38562745,47.96553909
37.34736772,48.01199802
37.2646738,48.10327568
37.08404717,48.25439696
36.78988191,48.48654742
36.3928491,48.79430761
35.90921608,49.15033408
35.37110419,49.54038724
34.81316203,49.92753975
34.28209718,50.28704292
33.80516015,50.60362143
33.39760187,50.87066296
33.08028658,51.08395365
32.84230338,51.24173784
32.68638908,51.35513915
32.59127564,51.43233818
32.54684728,51.4852067
32.51995451,51.51701054
32.48242047,51.55492465
32.39581472,51.62641118
32.20383154,51.74698116
31.8913726,51.93938868
31.44654681,52.19611911
30.8866293,52.50834824
30.26420961,52.84897349
29.60826063,53.19021667
28.96191308,53.51010628
