X,Y
53.33418524,1.13323577
53.32697642,0.945607494
53.32346139,0.918464126
53.32016325,0.946129462
53.31686841,0.981157254
53.3135556,1.021093398
53.31021749,1.070437147
53.31024453,1.138744043
53.30672669,1.223672829
53.3029315,1.340913918
53.30202246,1.49838524
53.29367863,1.660464733
53.28845814,1.80755432
53.28346634,1.912922969
53.27500621,2.004643881
53.27316086,2.105246696
53.26730731,2.220827399
53.25601521,2.404130662
53.24745112,2.708323102
53.23204092,3.145296184
53.20621986,3.719390759
53.16323742,4.408130384
53.10809268,5.18166848
53.03920141,5.97832824
52.96109206,6.746596899
52.87627471,7.44484926
52.79114381,8.045699941
52.71728883,8.546204209
52.65791169,8.945518803
52.60730756,9.245215297
52.57098128,9.470955038
52.54128909,9.650946741
52.51213514,9.823978826
52.47721154,10.0267317
52.43323391,10.29799062
52.36641351,10.66249086
52.2737428,11.12464975
52.16113154,11.68192535
52.02103779,12.29741517
51.87229343,12.95192893
51.71632284,13.59971101
51.56086739,14.21180704
51.41951369,14.75910177
51.29311704,15.23120266
51.18625948,15.6199968
51.09544221,15.92924736
51.02699947,16.18723065
50.96614015,16.40153535
50.91194787,16.60570967
50.84911853,16.82026133
50.77150766,17.07775586
50.67168711,17.39856977
50.54227093,17.78700959
50.38566998,18.24397587
50.20429534,18.74379124
50.00596445,19.27358555
49.80604407,19.81494086
49.59819582,20.33501663
49.39275749,20.82142428
49.20393753,21.26583471
49.03015594,21.65247308
48.88103538,21.98532966
48.75593399,22.26900905
48.64748443,22.51130128
48.54729108,22.72133916
48.45093795,22.92054106
48.35281698,23.132031
48.24134646,23.36933803
48.10510388,23.64470663
47.9444329,23.96596853
47.76338735,24.34313918
47.55616432,24.7643867
47.33825088,25.22699117
47.09874796,25.69997027
46.85112802,26.16701658
46.60644192,26.61794772
46.37833249,27.02987503
46.1660372,27.39707946
45.97449384,27.71340664
45.80752424,27.99291487
45.66010418,28.23645129
45.52829657,28.46066239
45.40573304,28.67650874
45.26996579,28.88459864
45.12541385,29.11307515
44.96449606,29.373105
44.7794857,29.6667542
44.57040517,30.00107007
44.33320591,30.37170111
44.07096313,30.76378705
43.78791388,31.16977401
43.49338814,31.5836867
43.19726675,31.99141493
42.90923023,32.3802182
42.64601024,32.74487104
42.40160321,33.07111029
42.18425253,33.35777721
41.99245781,33.60834733
41.82189685,33.8218002
41.67536091,34.01864812
41.53565805,34.19774644
41.39545413,34.3759062
41.24140272,34.56915373
41.06090376,34.78451485
40.84793026,35.03562558
40.60333985,35.32746905
40.3199041,35.65925652
40.00930312,36.02311826
39.66624657,36.40166614
39.31091799,36.79311341
38.95735619,37.18195943
38.61507775,37.54467343
38.3055955,37.87433941
38.03159436,38.16316411
37.79717417,38.40884752
37.59533097,38.61304846
37.42314186,38.7797848
37.27536397,38.93504932
37.13588119,39.08123365
36.98261004,39.23268038
36.81091009,39.4067046
36.59772699,39.61085761
36.34357291,39.85656941
36.04020709,40.13665604
35.68824249,40.44870386
35.3189458,40.7828369
34.93091766,41.12656041
34.53798287,41.46764379
34.15665971,41.7926073
33.80409412,42.10079088
33.47405915,42.36767012
33.18348844,42.59368163
32.93802465,42.78809213
32.73126303,42.95096292
32.55202005,43.09758223
32.38990106,43.23021945
32.23267312,43.36414014
32.05533609,43.50577606
31.8452329,43.66981461
31.59734549,43.85907707
31.30309854,44.07275929
30.95779524,44.30701992
30.57744631,44.56672964
30.17574287,44.84141325
29.75609559,45.11667572
29.3331301,45.38832847
28.92493102,45.64508888
28.54370457,45.88016802
28.20125321,46.0820413
27.90469354,46.25874964
27.64453878,46.40617214
27.42355359,46.54522729
27.22335162,46.66552049
27.02853882,46.78690805
26.83286197,46.90759796
26.61755125,47.04327718
26.36768673,47.19107777
26.08010666,47.36254888
25.73887638,47.55463885
25.35338556,47.76626528
24.93345249,47.9962426
24.47959909,48.22263994
24.02745807,48.45287372
23.58694366,48.67716589
23.1635973,48.87838203
22.77811872,49.06295439
22.43121538,49.2218001
22.1380975,49.36418144
21.87991373,49.48944785
21.64443114,49.59372742
21.4178812,49.68808344
21.19393155,49.78494781
20.95056214,49.8787879
20.68427464,49.98988138
20.38726898,50.11594685
20.04748069,50.25613232
19.6664999,50.40882206
19.25429355,50.57863772
18.80038739,50.74506588
18.34020962,50.91802942
17.86699965,51.08119537
17.41292354,51.23316712
16.98817129,51.3803737
16.59260805,51.50573791
16.24856667,51.61694792
15.94941317,51.71262524
15.69303924,51.79426578
15.46912962,51.86109042
15.26467066,51.92152189
15.07011511,51.98271647
14.86149997,52.04675092
14.61833218,52.11442268
14.32805491,52.19269516
13.9818855,52.27859388
13.58920295,52.37723055
13.15151945,52.48284674
12.67379819,52.59315501
12.17047208,52.70813954
11.66427598,52.81428499
11.17618432,52.91584835
10.72043369,53.00272848
10.31396942,53.07707464
9.965100342,53.1387705
9.671803246,53.19330883
9.42254089,53.23549769
9.218380012,53.2776639
9.016604732,53.30294867
8.821740163,53.33818192
8.594970052,53.37302456
8.314516201,53.41375939
7.978413815,53.46356821
7.576440582,53.51481012
7.12106055,53.56469966
6.624707205,53.61822354
6.103690186,53.66529148
5.588252169,53.71403583
5.091039866,53.75267471
4.632154682,53.7807103
4.235291001,53.80527458
3.888134128,53.82468184
3.597286275,53.8396982
3.351607273,53.84810603
3.143507309,53.85432161
2.955160618,53.86273399
2.764231697,53.87747391
2.531535713,53.88168675
2.248516386,53.88541168
1.898810852,53.88789392
1.487482439,53.89122015
1.017682252,53.89050683
0.497642232,53.88435438
-0.043123873,53.87225146
-0.580278225,53.85789256
-1.109166365,53.83506333
-1.596278874,53.80626375
-2.02639605,53.77703101
-2.388257729,53.75596894
-2.689758366,53.73432706
-2.930817584,53.71635216
-3.129015361,53.70125603
-3.297177991,53.68520855
-3.451771337,53.67920396
-3.636101298,53.66039114
-3.858662559,53.64289446
-4.149391797,53.61663669
-4.522531048,53.57569246
-4.968406267,53.5284925
-5.481583877,53.4648357
-6.042521553,53.38280735
-6.618491885,53.29494985
-7.178491682,53.2031908
-7.69901047,53.1096047
-8.150705066,53.02396827
-8.521025088,52.95613778
-8.820965615,52.8919805
-9.056324824,52.84249355
-9.243709084,52.79960317
-9.396370274,52.76632183
-9.544938682,52.73347258
-9.725556154,52.69027835
-9.958015179,52.63711655
-10.27046765,52.56128867
-10.65588685,52.47077786
-11.11296631,52.35631592
-11.63052724,52.21888345
-12.1732319,52.07133547
-12.71117161,51.91885664
-13.22070509,51.76626832
-13.67558243,51.62507584
-14.06897639,51.50369904
-14.39433485,51.39646761
-14.6585397,51.30954701
-14.87196201,51.24045958
-15.06525983,51.17493248
-15.25901391,51.10616471
-15.4706593,51.03031248
-15.71331157,50.94686087
-16.01125047,50.83982068
-16.37140868,50.70554091
-16.77880365,50.55247865
-17.21425478,50.38665086
-17.65992971,50.21215085
-18.11000563,50.02898973
-18.5421589,49.84849948
-18.9460275,49.67568251
-19.31818371,49.51094798
-19.64234609,49.36820207
-19.9384981,49.23187171
-20.20036191,49.11112618
-20.44536247,48.99475143
-20.68276791,48.88048857
-20.92346117,48.76674762
-21.19010451,48.63698545
-21.48200601,48.49277306
-21.80475157,48.33067168
-22.15711787,48.1521358
-22.5276262,47.96059446
-22.91546148,47.75429529
-23.30675989,47.5403353
-23.68549666,47.33213914
-24.04930108,47.12824647
-24.39986301,46.92522883
-24.72090669,46.73886561
-25.02083804,46.56062471
-25.30306662,46.3890689
-25.56932675,46.22627392
-25.83108767,46.06279846
-26.08195939,45.90662757
-26.34529548,45.73796772
-26.61727262,45.56274041
-26.91173945,45.36914724
-27.21985876,45.16591701
-27.54513623,44.94669887
-27.88048109,44.71800147
-28.22376735,44.47875673
-28.56954266,44.23263329
-28.91004706,43.98617008
-29.23465951,43.74823036
-29.54663277,43.51589787
-29.83864596,43.29512799
-30.11194662,43.08556633
-30.36807276,42.88655481
-30.61184109,42.69546973
-30.8599964,42.49708119
-31.10546371,42.29910252
-31.35547411,42.09553318
-31.6176597,41.87858279
-31.88998833,41.65016395
-32.17690741,41.40605812
-32.47254952,41.15076039
-32.7795012,40.88117026
-33.08864583,40.60541457
-33.39322673,40.32947368
-33.68475511,40.06156568
-33.95979486,39.80523862
-34.22970602,39.54964148
-34.48647565,39.30327115
-34.73875503,39.05775822
-34.97739509,38.82266475
-35.21447792,38.58610198
-35.44922102,38.34894081
-35.68847011,38.10416404
-35.9275441,37.85626695
-36.17396796,37.5972856
-36.42956131,37.32512286
-36.68833093,37.04595843
-36.95119764,36.75833917
-37.2051727,36.47570353
-37.45816322,36.18999725
-37.70932546,35.90213938
-37.96152837,35.6093415
-38.20845151,35.31783922
-38.45456676,35.02363674
-38.69985841,34.72609616
-38.9344502,34.43659315
-39.16061578,34.153435
-39.38027452,33.87451299
-39.58911481,33.60464867
-39.78969793,33.34184554
-39.99100341,33.07562472
-40.18669478,32.81219927
-40.38578997,32.54177762
-40.58696958,32.26477287
-40.78822425,31.98378782
-40.99559714,31.69008914
-41.20651981,31.38689104
-41.41831012,31.07615678
-41.63531622,30.75432091
-41.85307039,30.42609638
-42.06492076,30.09965782
-42.26812401,29.78126433
-42.46934258,29.46279721
-42.66095487,29.15472132
-42.84232729,28.85643081
-43.01681748,28.56496589
-43.1918333,28.2728907
-43.36074546,27.98455184
-43.52943445,27.69229805
-43.69763376,27.39383018
-43.87379234,27.07900575
-44.05384543,26.75184142
-44.23677222,26.41366467
-44.42025199,26.0683589
-44.60170277,25.720598
-44.78053448,25.37148305
-44.95509563,25.02432879
-45.1155546,24.69227816
-45.276322,24.36066439
-45.42521325,24.04429016
-45.56814321,23.73505223
-45.70560676,23.43229577
-45.84384066,23.12670845
-45.98142739,22.81724475
-46.11814046,22.50426718
-46.25632247,22.18212019
-46.39890596,21.84808169
-46.53515881,21.51311975
-46.67671158,21.16313399
-46.82153635,20.8026198
-46.96104084,20.44258509
-47.09388325,20.08648029
-47.22580441,19.73056967
-47.35527131,19.37332387
-47.48132256,19.01746112
-47.60228038,18.66804879
-47.7155233,18.32663915
-47.8273642,17.98839093
-47.93540005,17.65406268
-48.04448087,17.31598489
-48.14963956,16.98268175
-48.2460067,16.65476914
-48.34268232,16.32592432
-48.43819927,15.99290976
-48.53666474,15.64953975
-48.631,15.30302951
-48.72501512,14.94796318
-48.82185821,14.58129045
-48.91784441,14.20680578
-49.00901316,13.82950188
-49.09783104,13.44953715
-49.18731414,13.0650994
-49.27385722,12.68042809
-49.35338311,12.30217136
-49.43169137,11.92914282
-49.5056347,11.56442076
-49.57517396,11.20926638
-49.63780748,10.86312804
-49.69673064,10.52463932
-49.75651331,10.18436798
-49.81105117,9.844730823
-49.86664755,9.502130288
-49.91387011,9.161176004
-49.96685425,8.804135666
-50.01841669,8.43905751
-50.06809551,8.068373701
-50.10860835,7.701773374
-50.1535816,7.325588393
-50.1956699,6.951149233
-50.23153274,6.58149235
-50.26793799,6.211021965
-50.30139493,5.844812992
-50.32845763,5.487942885
-50.35943094,5.131401816
-50.38461049,4.77853505
-50.41090785,4.421293023
-50.42830444,4.064230822
-50.44678469,3.70077657
-50.46298384,3.330685758
-50.47328376,2.959845334
-50.4810517,2.582806601
-50.48956263,2.197393326
-50.49186531,1.811692021
-50.49473527,1.422155013
-50.49817371,1.029621435
-50.49198617,0.647235479
-50.48668249,0.271297899
-50.48233441,-0.102265092
-50.47223954,-0.466189958
-50.45986778,-0.825518661
-50.4452228,-1.181872358
-50.42828839,-1.536462603
-50.41235195,-1.895144026
-50.39028237,-2.254729999
-50.36547575,-2.617802139
-50.34098735,-2.991016779
-50.31694666,-3.37149321
-50.27950333,-3.746337462
-50.2461955,-4.127742058
-50.20724442,-4.501364878
-50.16621033,-4.870211354
-50.12666381,-5.237289508
-50.0822069,-5.593323892
-50.0354058,-5.948618885
-49.98726149,-6.296690339
-49.94004327,-6.649041649
-49.88648495,-7.00123377
-49.83000563,-7.356255871
-49.77701807,-7.722933074
-49.71373558,-8.087548085
-49.65086152,-8.457513352
-49.58622997,-8.82296706
-49.51541466,-9.185691766
-49.44549527,-9.551305875
-49.37647558,-9.919791653
-49.3017043,-10.28349418
-49.23193964,-10.65067157
-49.15258186,-11.01161045
-49.07759373,-11.37877913
-48.98904911,-11.73822468
-48.90483854,-12.10385378
-48.81041173,-12.46512126
-48.71994762,-12.8337046
-48.6250035,-13.19303691
-48.53112147,-13.55467336
-48.4359778,-13.91166058
-48.33867493,-14.26712731
-48.24252875,-14.62487147
-48.13284438,-14.97430504
-48.02812375,-15.341725
-47.91202716,-15.70724593
-47.79756788,-16.08602809
-47.67544751,-16.46465837
-47.54956915,-16.84496868
-47.42621098,-17.22269073
-47.30296162,-17.59213887
-47.17762434,-17.94727425
-47.05833259,-18.29234921
-46.93694813,-18.62439153
-46.81206484,-18.94722835
-46.689498,-19.27035859
-46.56604067,-19.58999259
-46.43434699,-19.91169182
-46.29687494,-20.24067101
-46.16081808,-20.58256653
-46.01044552,-20.92768843
-45.8496526,-21.27785264
-45.68919767,-21.63132352
-45.52458888,-21.97646707
-45.36867401,-22.32881073
-45.21174958,-22.66703735
-45.05364535,-22.99195773
-44.89873661,-23.30562539
-44.74754418,-23.61731243
-44.59556005,-23.92578319
-44.43499792,-24.2259944
-44.27653292,-24.53695903
-44.10899795,-24.84976653
-43.93519425,-25.1778813
-43.75519218,-25.51137611
-43.5650143,-25.84742944
-43.38097072,-26.19507505
-43.19110504,-26.5288271
-43.00944936,-26.862079
-42.82268078,-27.18086925
-42.64046432,-27.48799724
-42.45507923,-27.78698397
-42.26637111,-28.08671242
-42.07791979,-28.39871173
-41.87754463,-28.70683846
-41.66858391,-29.01443468
-41.45708251,-29.32925896
-41.23993855,-29.63907542
-41.02034124,-29.94761757
-40.80684998,-30.25941147
-40.58950555,-30.56388666
-40.36737013,-30.86236113
-40.15526959,-31.15929497
-39.9470238,-31.44730252
-39.73476268,-31.72880934
-39.52511058,-32.01098634
-39.31572425,-32.28916
-39.10850929,-32.56866236
-38.89060063,-32.83487542
-38.68655799,-33.10368114
-38.4832263,-33.37573667
-38.26366369,-33.64101124
-38.03777074,-33.90997402
-37.80310467,-34.19230441
-37.5505585,-34.47600444
-37.29884247,-34.76185346
-37.03572751,-35.04164247
-36.77286491,-35.33104523
-36.51189464,-35.61432344
-36.25263447,-35.89184087
-35.98370241,-36.16144082
-35.72490656,-36.43075596
-35.47236346,-36.69703385
-35.21697443,-36.95577899
-34.96534209,-37.21414916
-34.71127902,-37.46477875
-34.46561123,-37.71096123
-34.22058172,-37.95994841
-33.97056093,-38.20377639
-33.70972425,-38.44756624
-33.43770947,-38.70418874
-33.14931616,-38.95857765
-32.85062689,-39.21791455
-32.55405502,-39.47785053
-32.26286713,-39.72953768
-31.97466099,-39.97517319
-31.69488081,-40.21674538
-31.41887607,-40.43984661
-31.15322805,-40.65797189
-30.89954224,-40.8641458
-30.64918882,-41.06524126
-30.39468254,-41.26693575
-30.14787859,-41.46047507
-29.89740376,-41.66021053
-29.63534802,-41.85989609
-29.36645931,-42.06764248
-29.07055405,-42.27400708
-28.75666988,-42.48961161
-28.43922935,-42.71568436
-28.12049493,-42.9390933
-27.78541508,-43.15833749
-27.45688246,-43.38096448
-27.12567113,-43.60167434
-26.78494548,-43.81359026
-26.4449713,-44.02693629
-26.11313384,-44.23728023
-25.78199239,-44.43832677
-25.47784893,-44.63126293
-25.18751895,-44.80808754
-24.89637999,-44.97212632
-24.60491308,-45.1339027
-24.31385676,-45.29303365
-24.01584938,-45.4482405
-23.71932756,-45.61068095
-23.41072926,-45.77169512
-23.09806207,-45.94249706
-22.77854855,-46.11909014
-22.43842665,-46.28759135
-22.09766435,-46.46347281
-21.74373359,-46.63737403
-21.39594231,-46.80512043
-21.06748828,-46.96588658
-20.75257941,-47.12269636
-20.43850066,-47.2715606
-20.10641207,-47.40603829
-19.77908071,-47.54562039
-19.4659779,-47.69119196
-19.144744,-47.82309508
-18.81428138,-47.95619169
-18.48366287,-48.09625188
-18.13382554,-48.23150749
-17.78452996,-48.36838226
-17.42928575,-48.50453205
-17.07847027,-48.63612128
-16.74676059,-48.76276288
-16.42352174,-48.88389193
-16.11045426,-48.99457893
-15.79289756,-49.09994446
-15.46549483,-49.19718179
-15.14816935,-49.29796154
-14.8277624,-49.40193563
-14.48672653,-49.50979111
-14.12259688,-49.62179665
-13.75271421,-49.74128571
-13.35466549,-49.8566868
-12.95427471,-49.97792607
-12.54035553,-50.08616486
-12.15710609,-50.20024697
-11.78477254,-50.30415549
-11.41565838,-50.395828
-11.0472748,-50.48026588
-10.70528795,-50.56031262
-10.38840067,-50.6326001
-10.0762961,-50.70180632
-9.771603521,-50.76340748
-9.470980071,-50.83049771
-9.161149615,-50.88927563
-8.843521292,-50.95155917
-8.502766657,-51.01176899
-8.155164653,-51.07079215
-7.801516813,-51.12836652
-7.440203376,-51.18461901
-7.062312534,-51.24068268
-6.67285305,-51.29939745
-6.285418455,-51.35480931
-5.909143051,-51.40969938
-5.534148149,-51.46156787
-5.166799497,-51.50598499
-4.802423291,-51.54742593
-4.453263322,-51.58482378
-4.112846126,-51.61905497
-3.776717682,-51.65065366
-3.462597411,-51.6820793
-3.156493557,-51.71097472
-2.8288792,-51.7356684
-2.473722202,-51.7489322
-2.10321654,-51.76775405
-1.713635744,-51.781142
-1.316881888,-51.79895817
-0.898468454,-51.80722076
-0.484919205,-51.82252806
-0.065850129,-51.83104409
0.345474912,-51.83613934
0.734304543,-51.8381108
1.085337718,-51.84105709
1.410721649,-51.83873553
1.744279095,-51.82413646
2.06782055,-51.8111281
2.366731601,-51.80697424
2.679919681,-51.79058435
3.013602154,-51.76805971
3.351619763,-51.75290042
3.713492123,-51.72755906
4.098459697,-51.69808302
4.498561738,-51.6677402
4.909259668,-51.63649301
5.316411103,-51.602261
5.710233107,-51.56613446
6.094152355,-51.52499442
6.479616889,-51.48380965
6.863633704,-51.43088031
7.218570289,-51.3849599
7.568096994,-51.33437513
7.914872021,-51.28183044
8.247380723,-51.23203491
8.579965612,-51.18003365
8.921065955,-51.1187122
9.263221888,-51.0578059
9.598351285,-50.99867008
9.923030814,-50.94479051
10.25213041,-50.88783989
10.60106953,-50.82189587
10.96997946,-50.74385966
11.34030297,-50.66815805
11.71203324,-50.58927699
12.09493681,-50.50228313
12.47693722,-50.41506981
12.85585646,-50.32552376
13.22970424,-50.23420972
13.60848911,-50.13355794
13.97483022,-50.0357857
14.32153743,-49.94061984
14.65000139,-49.85052992
14.98490648,-49.75618187
15.32844081,-49.65436948
15.66931327,-49.55080203
16.00956159,-49.44722384
16.3613536,-49.33267836
16.71786998,-49.21616096
17.0827707,-49.09169491
17.43645943,-48.97263887
17.79387795,-48.84935974
18.15608493,-48.71918093
18.50390351,-48.59132308
18.83512678,-48.46694943
19.15329268,-48.34505697
19.48396472,-48.21169792
19.8050489,-48.08378782
20.11353228,-47.96058657
20.42350297,-47.83042553
20.73488875,-47.69934021
21.05180134,-47.56348128
21.37721849,-47.41947271
21.70653302,-47.27112239
22.04340525,-47.1166367
22.38588332,-46.95670652
22.72676853,-46.79637097
23.06401596,-46.63300765
23.39413145,-46.4719651
23.72407335,-46.30982456
24.07547411,-46.12872959
24.43122872,-45.94379352
24.78976447,-45.75558579
25.14772976,-45.56254158
25.508719,-45.36275998
25.85372218,-45.16986086
26.18463562,-44.98309219
26.50485595,-44.79787414
26.80803377,-44.62111701
27.09842362,-44.44923918
27.36957639,-44.28779813
27.63029629,-44.1304459
27.89075388,-43.97109982
28.1630067,-43.80088641
28.45521001,-43.61435616
28.76371157,-43.41459088
29.08654854,-43.20352906
29.42655074,-42.97527878
29.76273782,-42.74809723
30.10292195,-42.5132577
30.43994629,-42.27673075
30.76440651,-42.04626886
31.08291257,-41.81545347
31.38787235,-41.59104651
31.66886943,-41.38382042
31.94024562,-41.17916094
32.2007359,-40.97929443
32.45316291,-40.78467831
32.71312423,-40.5801192
32.97319622,-40.37355074
33.23918243,-40.1588216
33.50417189,-39.9427069
33.77807646,-39.71568421
34.05732995,-39.48052569
34.33688475,-39.24241615
34.60950714,-39.00789445
34.88103172,-38.77135714
35.16511577,-38.51862783
35.4417324,-38.27007663
35.72114733,-38.01498283
35.99571483,-37.76066031
36.26607475,-37.50662444
36.52311215,-37.26171788
36.77906389,-37.01449797
37.0331076,-36.76579983
37.29253391,-36.50820027
37.55019696,-36.24883702
37.79610342,-35.99788456
38.03462798,-35.75106247
38.27794848,-35.49580318
38.52689007,-35.23142158
38.77791459,-34.96114935
39.0217616,-34.69396754
39.27485781,-34.41329242
39.53204074,-34.12430419
39.7810909,-33.83938017
40.03117078,-33.54950025
40.28200999,-33.25499851
40.51866179,-32.97249227
40.75081596,-32.69286739
40.96887216,-32.42523898
41.1823458,-32.1596899
41.39509366,-31.89146758
41.61376439,-31.61294482
41.83382311,-31.32876682
42.05320172,-31.04149134
42.28065083,-30.74046839
